;id;timestamp;Linear Regression;Logistic Regression;Nearest Neighbors;RBF SVM;Linear SVM;Decision Tree;Random Forest;Neural Net;AdaBoost;Naive Bayes;QDA
0;866668601419456512;2017_06_08 16:29:59;[ 0.86695886];[2];[1];[2];[-190.50146024];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:30:00;[ 0.99275242];[1];[1];[2];[-971.17391416];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:30:00;[ 0.93176588];[2];[2];[2];[-85.32216552];[1];[1];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:30:01;[ 1.20456255];[2];[1];[2];[ 3.26697975];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:30:02;[ 1.10657255];[2];[2];[2];[ 3.52175398];[1];[2];[2];[1];[1];[1]
0;869140128438136832;2017_06_08 16:30:03;[ 1.32779473];[2];[1];[2];[-1.79721172];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:29:42;[ 0.86586773];[2];[2];[2];[ 2.05969846];[1];[1];[1];[1];[1];[2]
0;866668601419456512;2017_06_08 16:29:43;[ 0.88988293];[2];[1];[2];[ 0.46052718];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_08 16:29:44;[ 1.00589244];[1];[1];[2];[ 90.7951857];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:29:44;[ 0.93584047];[2];[1];[2];[ 9.45755023];[1];[1];[2];[1];[2];[2]
0;869132139186573312;2017_06_08 16:29:45;[ 1.19110168];[2];[1];[2];[ 2.13193932];[1];[2];[1];[1];[1];[2]
0;860779411116888064;2017_06_08 16:29:46;[ 1.09276082];[2];[2];[2];[ 2.3059492];[1];[2];[1];[2];[1];[1]
0;869140128438136832;2017_06_08 16:29:47;[ 1.32109797];[2];[1];[2];[ 1.19498053];[1];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_08 16:29:22;[ 0.89023698];[2];[2];[2];[ 2.33169438];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:29:22;[ 0.91265342];[2];[1];[2];[ 105.16944359];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_08 16:29:23;[ 1.0241743];[1];[1];[2];[ 693.32442212];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:29:25;[ 0.96342775];[2];[1];[2];[ 63.20735253];[1];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:29:26;[ 1.21295566];[2];[1];[2];[ 1.62774243];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:29:27;[ 1.11274999];[2];[2];[2];[ 1.6750302];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:29:27;[ 1.3452877];[2];[1];[2];[ 2.5150002];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:29:03;[ 0.87738244];[1];[2];[2];[ 0.85944714];[1];[1];[1];[1];[2];[1]
0;866668601419456512;2017_06_08 16:29:03;[ 0.86521739];[1];[1];[2];[-576.01461882];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:29:04;[ 0.88483973];[1];[1];[2];[-3072.52050168];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_08 16:29:05;[ 0.93450869];[1];[1];[2];[-274.21160057];[1];[1];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:29:06;[ 1.20197574];[1];[1];[2];[ 4.53472028];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_08 16:29:06;[ 1.10204318];[1];[2];[2];[ 4.96322755];[1];[2];[2];[1];[2];[1]
0;869140128438136832;2017_06_08 16:29:07;[ 1.32171826];[2];[1];[2];[-8.80752794];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:28:47;[ 0.87820626];[2];[2];[2];[ 3.32643909];[1];[1];[1];[1];[1];[1]
0;866668601419456512;2017_06_08 16:28:48;[ 0.88710207];[2];[1];[2];[-304.01262393];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:28:48;[ 1.00772741];[1];[1];[2];[-1867.05633122];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_08 16:28:49;[ 0.94590479];[2];[1];[2];[-162.55421684];[1];[1];[1];[1];[2];[2]
0;869132139186573312;2017_06_08 16:28:50;[ 1.20452842];[2];[2];[2];[ 5.09292422];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:28:51;[ 1.10942037];[2];[2];[2];[ 5.63439094];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:28:51;[ 1.3236249];[2];[1];[2];[ 2.23647482];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_08 16:28:31;[ 0.85629297];[2];[2];[2];[ 2.69124176];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_08 16:28:32;[ 0.86982996];[2];[1];[2];[-134.96510481];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_08 16:28:33;[ 0.99220342];[1];[1];[2];[-915.19050669];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_08 16:28:33;[ 0.92610763];[2];[1];[2];[-78.46889816];[1];[2];[1];[1];[2];[2]
0;869132139186573312;2017_06_08 16:28:34;[ 1.19834001];[2];[1];[2];[ 3.34630766];[1];[2];[1];[1];[1];[2]
0;860779411116888064;2017_06_08 16:28:35;[ 1.1079522];[2];[2];[2];[ 3.64450869];[1];[2];[1];[2];[1];[2]
0;869140128438136832;2017_06_08 16:28:36;[ 1.31977534];[2];[1];[2];[ 4.63611187];[1];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_08 16:28:15;[ 0.87206748];[2];[2];[2];[ 3.8724929];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_08 16:28:16;[ 0.88223289];[1];[1];[2];[ 115.66104957];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:28:17;[ 1.00481763];[1];[1];[2];[ 697.8083423];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:28:18;[ 0.94201615];[2];[1];[2];[ 65.83255486];[1];[1];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:28:18;[ 1.21393226];[2];[1];[2];[ 3.18445214];[1];[2];[2];[1];[1];[2]
0;860779411116888064;2017_06_08 16:28:19;[ 1.1277359];[2];[2];[2];[ 3.45423905];[1];[2];[2];[2];[1];[2]
0;869140128438136832;2017_06_08 16:28:19;[ 1.33972651];[2];[1];[2];[ 4.07814258];[1];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_08 16:27:57;[ 0.86944192];[2];[2];[2];[ 0.7709468];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:27:58;[ 0.88302066];[2];[1];[2];[-232.19787714];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:27:59;[ 1.00353225];[1];[1];[2];[-1201.84321541];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:28:00;[ 0.9400949];[2];[1];[2];[-107.16565614];[1];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:28:01;[ 1.21289956];[2];[1];[2];[ 2.32393705];[1];[2];[1];[1];[1];[1]
0;860779411116888064;2017_06_08 16:28:01;[ 1.11242735];[2];[2];[2];[ 2.47173125];[1];[2];[1];[2];[1];[1]
0;869140128438136832;2017_06_08 16:28:02;[ 1.32420338];[2];[1];[2];[-2.47309303];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:27:36;[ 0.88050024];[2];[2];[2];[-9.9226113];[1];[2];[2];[1];[2];[1]
0;866668601419456512;2017_06_08 16:27:36;[ 0.87868039];[1];[1];[2];[-650.81545659];[1];[1];[1];[1];[1];[2]
0;866668290290184192;2017_06_08 16:27:37;[ 0.8713443];[1];[1];[2];[-109.25462801];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_08 16:27:38;[ 0.9367321];[2];[1];[2];[-34.76558169];[1];[2];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:27:39;[ 1.21026437];[2];[1];[2];[-0.55428738];[1];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_08 16:27:40;[ 1.1204491];[2];[2];[2];[-0.68066613];[1];[2];[2];[2];[2];[1]
0;869140128438136832;2017_06_08 16:27:40;[ 1.33772236];[2];[1];[2];[-80.65731971];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:27:15;[ 0.86499236];[2];[2];[2];[ 4.6562634];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:27:15;[ 0.8847541];[2];[1];[2];[ 231.02121897];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_08 16:27:16;[ 0.99829443];[1];[1];[2];[ 1465.18936989];[1];[2];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:27:17;[ 0.92952264];[2];[1];[2];[ 133.99062269];[2];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:27:18;[ 1.18665686];[2];[1];[2];[ 2.9478405];[2];[2];[1];[1];[1];[1]
0;860779411116888064;2017_06_08 16:27:18;[ 1.09891287];[2];[2];[2];[ 3.18068751];[1];[2];[1];[2];[1];[1]
0;869140128438136832;2017_06_08 16:27:19;[ 1.31292159];[2];[1];[2];[ 3.33739297];[2];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:26:55;[ 0.84479306];[2];[2];[2];[ 2.63049916];[1];[1];[2];[1];[2];[1]
0;866668601419456512;2017_06_08 16:26:56;[ 0.85677472];[2];[1];[2];[ 27.16959247];[1];[1];[2];[1];[1];[2]
0;866668290290184192;2017_06_08 16:26:57;[ 0.98951104];[1];[1];[2];[ 236.51114761];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:26:58;[ 0.93038082];[2];[1];[2];[ 22.92678954];[2];[1];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:26:58;[ 1.2007165];[2];[1];[2];[ 2.3841072];[2];[2];[2];[1];[2];[1]
0;860779411116888064;2017_06_08 16:26:59;[ 1.10178933];[2];[2];[2];[ 2.54863907];[1];[1];[2];[1];[2];[2]
0;869140128438136832;2017_06_08 16:27:00;[ 1.32097056];[2];[1];[2];[ 1.67546692];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:26:36;[ 0.87196132];[2];[2];[2];[ 3.88538378];[1];[1];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:26:37;[ 0.88519664];[2];[1];[2];[ 111.88875399];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:26:37;[ 1.01578009];[1];[1];[2];[ 714.53292892];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_08 16:26:38;[ 0.94364063];[2];[1];[2];[ 66.69064063];[1];[2];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:26:39;[ 1.20039216];[2];[1];[2];[ 2.86075423];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:26:40;[ 1.1117886];[2];[2];[2];[ 3.11808294];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:26:42;[ 1.33393332];[2];[1];[2];[ 3.22682005];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_08 16:26:16;[ 0.87185032];[1];[2];[2];[ 2.81505637];[1];[2];[1];[1];[2];[2]
0;866668601419456512;2017_06_08 16:26:17;[ 0.87347728];[1];[1];[2];[ 20.50804989];[1];[1];[1];[1];[1];[2]
0;866668290290184192;2017_06_08 16:26:19;[ 0.98328405];[1];[1];[2];[ 317.23072236];[1];[1];[1];[1];[1];[2]
0;866630898715947009;2017_06_08 16:26:20;[ 0.95748894];[1];[1];[2];[ 29.77733578];[1];[2];[1];[1];[2];[2]
0;869132139186573312;2017_06_08 16:26:20;[ 1.20030088];[1];[1];[2];[ 2.75470654];[1];[2];[1];[1];[2];[2]
0;860779411116888064;2017_06_08 16:26:21;[ 1.10733024];[1];[2];[2];[ 2.98887149];[1];[2];[1];[2];[2];[2]
0;869140128438136832;2017_06_08 16:26:22;[ 1.32860507];[2];[1];[2];[-0.59144601];[1];[2];[1];[1];[2];[2]
0;866661103203360768;2017_06_08 16:25:56;[ 0.87306931];[2];[2];[2];[ 5.97478098];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_08 16:25:57;[ 0.9000288];[1];[1];[2];[ 343.15729227];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:25:58;[ 1.07316011];[1];[1];[2];[ 1766.4141023];[1];[1];[1];[1];[2];[1]
0;866630898715947009;2017_06_08 16:25:59;[ 0.94846418];[2];[1];[2];[ 163.99452541];[1];[1];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:26:00;[ 1.20452617];[2];[1];[2];[ 3.35743177];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:26:01;[ 1.11090483];[2];[2];[2];[ 3.66472933];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:26:02;[ 1.33665503];[2];[1];[2];[ 12.06372025];[1];[2];[2];[1];[1];[1]
0;866661103203360768;2017_06_08 16:25:37;[ 0.86812849];[2];[2];[2];[ 11.17591973];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_08 16:25:38;[ 0.88613603];[1];[1];[2];[ 1060.85554685];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_08 16:25:39;[ 1.01149796];[1];[1];[2];[ 7071.72132269];[1];[1];[2];[1];[1];[2]
0;866630898715947009;2017_06_08 16:25:39;[ 0.94140491];[2];[1];[2];[ 635.98444134];[1];[1];[2];[1];[2];[2]
0;869132139186573312;2017_06_08 16:25:40;[ 1.20940818];[2];[1];[2];[ 4.28807559];[1];[2];[2];[1];[1];[2]
0;860779411116888064;2017_06_08 16:25:41;[ 1.11659817];[2];[2];[2];[ 4.66912215];[1];[2];[2];[2];[1];[2]
0;869140128438136832;2017_06_08 16:25:42;[ 1.33941944];[2];[1];[2];[-3.09380187];[1];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_08 16:25:17;[ 0.87604957];[2];[2];[2];[ 5.23464138];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:25:18;[ 0.89323834];[2];[1];[2];[ 329.14928457];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:25:19;[ 1.05883193];[1];[1];[2];[ 2116.86607643];[1];[1];[2];[1];[2];[1]
0;866630898715947009;2017_06_08 16:25:19;[ 0.95537508];[2];[1];[2];[ 192.373];[1];[2];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:25:20;[ 1.22162975];[2];[1];[2];[ 2.9679538];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:25:21;[ 1.12690341];[2];[2];[2];[ 3.20561975];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:25:22;[ 1.33253561];[2];[1];[2];[ 2.99077751];[1];[2];[1];[1];[2];[1]
0;866661103203360768;2017_06_08 16:24:58;[ 0.87686098];[2];[2];[2];[ 2.58150922];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:24:59;[ 0.89616907];[2];[1];[2];[-59.39273142];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:24:59;[ 1.05871975];[1];[1];[2];[-376.66352075];[1];[1];[1];[1];[2];[1]
0;866630898715947009;2017_06_08 16:25:00;[ 0.94977819];[2];[1];[2];[-30.50010736];[1];[1];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:25:01;[ 1.19894214];[2];[1];[2];[ 3.49195708];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:25:01;[ 1.10729958];[2];[2];[2];[ 3.85408772];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:25:02;[ 1.33409796];[2];[1];[2];[ 3.50619293];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:24:37;[ 0.85948593];[2];[2];[2];[-0.24196691];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_08 16:24:38;[ 0.8777425];[2];[1];[2];[-431.12976339];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:24:39;[ 1.04376701];[1];[1];[2];[-2480.35352916];[1];[1];[1];[1];[2];[2]
0;866630898715947009;2017_06_08 16:24:40;[ 0.93454231];[2];[1];[2];[-221.09562773];[1];[2];[1];[1];[2];[2]
0;869132139186573312;2017_06_08 16:24:41;[ 1.20612083];[2];[1];[2];[ 2.75512583];[1];[2];[1];[1];[1];[2]
0;860779411116888064;2017_06_08 16:24:42;[ 1.1179519];[2];[2];[2];[ 2.99288617];[1];[2];[1];[2];[1];[1]
0;869140128438136832;2017_06_08 16:24:43;[ 1.33667097];[2];[1];[2];[-2.45873562];[1];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_08 16:24:14;[ 0.87441108];[2];[2];[2];[ 1.41066736];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:24:17;[ 0.88486569];[1];[1];[2];[-64.55238082];[1];[2];[2];[1];[1];[1]
0;866668290290184192;2017_06_08 16:24:17;[ 1.00665645];[1];[1];[2];[-181.89360686];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:24:18;[ 0.94595228];[2];[1];[2];[-16.15802131];[1];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:24:19;[ 1.21300911];[2];[1];[2];[ 1.90856143];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:24:20;[ 1.11757038];[2];[2];[2];[ 2.04127178];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:24:21;[ 1.34006297];[2];[1];[2];[-1.50263996];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:23:54;[ 0.85453429];[2];[2];[2];[ 0.16715287];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_08 16:23:55;[ 0.87407519];[2];[1];[2];[-276.57677398];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_08 16:23:56;[ 0.99212279];[1];[1];[2];[-966.08900585];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:23:57;[ 0.92489372];[2];[1];[2];[-88.64913527];[1];[2];[2];[1];[2];[2]
0;869132139186573312;2017_06_08 16:23:58;[ 1.19363017];[2];[1];[2];[ 2.81882074];[2];[2];[2];[1];[1];[2]
0;860779411116888064;2017_06_08 16:23:59;[ 1.10390567];[2];[2];[2];[ 3.06018556];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:23:59;[ 1.32502891];[2];[1];[2];[-13.3311285];[2];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:23:34;[ 0.89247057];[2];[2];[2];[ 2.17242449];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:23:35;[ 0.9055783];[1];[1];[2];[-125.5380197];[1];[2];[2];[1];[1];[1]
0;866668290290184192;2017_06_08 16:23:36;[ 1.07636495];[1];[1];[2];[-678.83011716];[1];[1];[2];[1];[2];[1]
0;866630898715947009;2017_06_08 16:23:36;[ 0.96518667];[2];[1];[2];[-58.91532476];[1];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:23:37;[ 1.21892674];[2];[1];[2];[ 2.81962398];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:23:38;[ 1.12407675];[2];[2];[2];[ 3.0435487];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:23:39;[ 1.34296376];[2];[1];[2];[ 0.70040132];[1];[2];[2];[1];[1];[1]
0;866661103203360768;2017_06_08 16:23:14;[ 0.8641582];[2];[2];[2];[ 2.12845392];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:23:15;[ 0.8882553];[2];[1];[2];[-54.26687531];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:23:16;[ 0.993357];[1];[1];[2];[-350.24502545];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_08 16:23:17;[ 0.93351672];[2];[1];[2];[-29.35502444];[1];[2];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:23:18;[ 1.19668989];[2];[2];[2];[ 2.3291173];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:23:19;[ 1.09724924];[2];[2];[2];[ 2.47376149];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:23:20;[ 1.32490478];[2];[1];[2];[ 3.34260563];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:22:51;[ 0.86675894];[1];[2];[2];[ 3.06620622];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_08 16:22:53;[ 0.88060784];[1];[1];[2];[ 14.32351301];[1];[2];[1];[1];[1];[2]
0;866668290290184192;2017_06_08 16:22:53;[ 0.97934304];[1];[1];[2];[ 46.2128656];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_08 16:22:54;[ 0.93573488];[1];[1];[2];[ 7.07242883];[1];[2];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:22:55;[ 1.19647548];[1];[1];[2];[ 2.84070651];[2];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:22:57;[ 1.09745123];[1];[2];[2];[ 3.06389197];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:22:58;[ 1.31801849];[2];[1];[2];[ 3.96089567];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:22:31;[ 0.85526459];[2];[2];[2];[ 1.24755321];[1];[1];[1];[1];[1];[2]
0;866668601419456512;2017_06_08 16:22:32;[ 0.87755484];[2];[1];[2];[-142.91285783];[1];[1];[1];[1];[1];[2]
0;866668290290184192;2017_06_08 16:22:32;[ 1.00023877];[1];[1];[2];[-562.3851899];[1];[1];[1];[1];[1];[1]
0;866630898715947009;2017_06_08 16:22:33;[ 0.9262232];[2];[1];[2];[-50.79598025];[1];[2];[1];[1];[2];[2]
0;869132139186573312;2017_06_08 16:22:34;[ 1.19567978];[2];[2];[2];[ 2.00856677];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:22:36;[ 1.10740587];[2];[2];[2];[ 2.1105671];[1];[1];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:22:37;[ 1.3388043];[2];[1];[2];[-4.15007264];[2];[2];[2];[1];[2];[2]
0;866661103203360768;2017_06_08 16:22:10;[ 0.86876998];[2];[2];[2];[ 5.24904263];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:22:10;[ 0.88415752];[2];[1];[2];[ 544.33975443];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:22:11;[ 1.00719969];[1];[1];[2];[ 3482.67772907];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:22:12;[ 0.94220951];[2];[1];[2];[ 312.95319352];[1];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:22:12;[ 1.22706493];[2];[2];[2];[ 1.46165083];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:22:14;[ 1.12247533];[2];[2];[2];[ 1.47271791];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:22:15;[ 1.35270038];[2];[1];[2];[ 2.52983407];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:21:48;[ 0.87888983];[2];[2];[2];[ 3.6109693];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:21:49;[ 0.88174176];[2];[1];[2];[ 117.78112808];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_08 16:21:50;[ 1.01849005];[1];[1];[2];[ 956.99121973];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:21:50;[ 0.9494743];[2];[1];[2];[ 86.92923131];[1];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:21:51;[ 1.2126385];[2];[2];[2];[ 2.61605708];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:21:52;[ 1.12368894];[2];[2];[2];[ 2.80510369];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:21:54;[ 1.34008272];[2];[1];[2];[-1.23326427];[1];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:21:26;[ 0.89689869];[2];[2];[2];[ 1.53124492];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_08 16:21:27;[ 0.89520846];[2];[1];[2];[-147.32661155];[1];[1];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:21:28;[ 1.01412854];[1];[1];[2];[-573.51083426];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:21:29;[ 0.96651015];[2];[1];[2];[-51.03517135];[1];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:21:31;[ 1.20771032];[2];[1];[2];[ 2.74603065];[1];[2];[1];[1];[1];[1]
0;860779411116888064;2017_06_08 16:21:32;[ 1.10097986];[2];[2];[2];[ 2.94340401];[1];[2];[1];[2];[1];[1]
0;869140128438136832;2017_06_08 16:21:32;[ 1.33129653];[2];[1];[2];[-4.06816621];[1];[2];[2];[2];[2];[1]
0;866661103203360768;2017_06_08 16:21:06;[ 0.87106303];[2];[2];[2];[ 1.83831919];[1];[2];[1];[1];[1];[1]
0;866668601419456512;2017_06_08 16:21:07;[ 0.89053529];[2];[1];[2];[-126.22176141];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:21:07;[ 1.06292618];[1];[1];[2];[-822.50612123];[1];[2];[1];[1];[2];[1]
0;866630898715947009;2017_06_08 16:21:08;[ 0.94568595];[2];[1];[2];[-71.3515479];[2];[2];[1];[1];[2];[1]
0;869132139186573312;2017_06_08 16:21:09;[ 1.20941974];[2];[2];[2];[ 2.51992319];[2];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:21:10;[ 1.10980207];[2];[2];[2];[ 2.70368451];[1];[2];[2];[1];[1];[1]
0;869140128438136832;2017_06_08 16:21:11;[ 1.3399839];[2];[1];[2];[ 3.54476196];[2];[2];[2];[2];[1];[2]
0;866661103203360768;2017_06_08 16:20:45;[ 0.85978719];[2];[2];[2];[ 4.9461737];[1];[2];[2];[1];[1];[1]
0;866668601419456512;2017_06_08 16:20:46;[ 0.87409453];[2];[1];[2];[ 285.64041969];[1];[1];[2];[1];[1];[1]
0;866668290290184192;2017_06_08 16:20:46;[ 0.99182265];[1];[1];[2];[ 1815.17545655];[1];[1];[2];[1];[1];[1]
0;866630898715947009;2017_06_08 16:20:48;[ 0.93296674];[2];[1];[2];[ 165.01685397];[2];[2];[2];[1];[2];[1]
0;869132139186573312;2017_06_08 16:20:49;[ 1.20399385];[2];[1];[2];[ 2.74489278];[1];[2];[2];[1];[1];[1]
0;860779411116888064;2017_06_08 16:20:50;[ 1.098801];[2];[2];[2];[ 2.91654503];[1];[2];[2];[2];[1];[1]
0;869140128438136832;2017_06_08 16:20:50;[ 1.32588649];[2];[1];[2];[ 3.05600127];[2];[2];[2];[1];[2];[1]
0;866661103203360768;2017_06_08 16:20:26;[ 0.88690402];[2];[2];[2];[ 5.87572886];[1];[2];[2];[1];[1];[2]
0;866668601419456512;2017_06_08 16:20:27;[ 0.89523601];[2];[1];[2];[-157.52400434];[1];[2];[1];[1];[1];[1]
0;866668290290184192;2017_06_08 16:20:27;[ 1.02263141];[1];[1];[2];[-1243.43658561];[1];[1];[1];[1];[1];[1]
